id,title,releaseDate,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,production_companies,director,writer,top_cast
2000540115,This Is Not a Film,2012-03-02,Not Rated,Documentary,"This clandestine documentary, shot partially on an iPhone and smuggled into France in a cake for a last-minute submission to Cannes, depicts the day-to-day life of acclaimed director Jafar Panahi during his house arrest in his Tehran apartment. While appealing his sentence – six years in prison and a 20 year ban from filmmaking – Panahi is seen talking to his family and lawyer on the phone, discussing his 
plight with Mirtahmasb and reflecting on the meaning of the art of filmmaking. (Palisades Tartan)",75,,90.0,27,Universal acclaim,62.0,46.0,Generally favorable,"Jafar Panahi Film Productions,Palisades Tartan,Kanibal Films Distribution,Mirada Distribution,Moviola,Alambique Filmes,Alliance Media & Entertainment,Kurmaca Film,Sharmill Films,The Criterion Channel,Yleisradio (YLE)","Mojtaba Mirtahmasb,Jafar Panahi",Jafar Panahi,"Jafar Panahi,Igi,Mrs. Gheirat,Mojtaba Mirtahmasb,Rakhsan,Sima,Micky,Hasan"
2000554130,To Have and Have Not,1945-01-20,Passed,"Adventure,Comedy,Drama,Film-Noir,Romance,Thriller,War","During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",100,At Last! Bogart makes love his kind of woman !,90.0,16,Universal acclaim,77.0,19.0,Generally favorable,"Warner Bros.,Warner Bros.,Vitagraph Limited,Warner Bros. Pictures,Warner Bros. First National Films,Warner Bros. Pictures Mexico,Warner Bros. Pictures,Sociedade Importadora de Filmes (SIF),Warner Bros. First National Films,Warner Bros. First National Pictures,Warner Brothers First National Films,Dominant Pictures Corporation,Associated Artists Productions (AAP),Suomi-Filmi,Yleisradio (YLE),United Artists Television,CBS/Fox,Magnetic Video,Warner Home Video,Warner Home Video,Warner Home Video,Mainostelevisio (MTV3),Rai 1,Kommanditbolaget Mårten Kihlman Ky & Co,MGM Home Entertainment,Warner Home Video,MGM Home Entertainment,MGM/UA Home Entertainment,Ciné Classic,Ciné Classic,Chapel Distribution,MGM Home Entertainment,Ciné Classic,Warner Home Video,Warner Home Video,Argentina Video Home,Argentina Video Home,Sandrew Metronome Distribution,Warner Home Video,Action Cinéma,Living Colour Entertainment,Warner Bros. Home Entertainment,Warner Home Vídeo",Howard Hawks,"Ernest Hemingway,Jules Furthman,William Faulkner,Cleve F. Adams,Whitman Chambers","Humphrey Bogart,Lauren Bacall,Walter Brennan,Dolores Moran,Hoagy Carmichael,Sheldon Leonard,Walter Szurovy,Marcel Dalio,Walter Sande,Dan Seymour,Aldo Nadi,Nestor Amaral,Audrey Armstrong,Juliette Ball,Joy Barlow,Eugene Borden,James Burross,Jack Chefe,Louise Clark,Adrienne D'Ambricourt"
2000522375,Finding Nemo,2003-05-30,TV-Y7,"Animation,Adventure,Comedy,Family",This visually stunning underwater adventure follows the comedic and eventful journeys of two fish - a father and his son Nemo - who become separated in the Great Barrier Reef.  [Disney/Pixar],100,71% of the Earth's surface is covered by water. That's a lot of space to find one fish.,90.0,38,Universal acclaim,86.0,1145.0,Universal acclaim,"Walt Disney Pictures,Pixar Animation Studios,Buena Vista Pictures,Buena Vista Pictures Distribution,Buena Vista International,BDG filmai,Buena Vista International (Norway),Buena Vista International Finland,Buena Vista International Mexico,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Falcon,Gaumont Buena Vista International (GBVI),Prooptiki,Sony Pictures Releasing,Buena Vista International,Buena Vista International,Gativideo,Gativideo,Audio Visual Enterprises,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Disney Channel,Walt Disney Home Entertainment,Walt Disney Home Entertainment,Walt Disney Home Entertainment,American Broadcasting Company (ABC),Buena Vista International,Disney Channel,Disney Cinemagic,Telewizja Polska (TVP),Toon Disney,Yleisradio (YLE),ABC Family,Walt Disney Studios Motion Pictures Argentina,Walt Disney Studios Motion Pictures Finland,Walt Disney Studios Motion Pictures Japan,Walt Disney Studios Motion Pictures Mexico,Walt Disney Studios Motion Pictures Norway,Walt Disney Studios Motion Pictures,Disney Junior,Mainostelevisio (MTV3),Feelgood Entertainment,Walt Disney Studios Motion Pictures,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Channel 4 Television Corporation,Freeform,Moviemax Family,Rai 2,SBS6,Walt Disney Studios Home Entertainment,Disney+,Buena Vista International,9Go!,Disney+,Nickelodeon Network","Andrew Stanton,Lee Unkrich","Andrew Stanton,Bob Peterson,David Reynolds","Albert Brooks,Ellen DeGeneres,Alexander Gould,Willem Dafoe,Brad Garrett,Allison Janney,Austin Pendleton,Stephen Root,Vicki Lewis,Joe Ranft,Geoffrey Rush,Andrew Stanton,Elizabeth Perkins,Nicholas Bird,Bob Peterson,Barry Humphries,Eric Bana,Bruce Spence,Bill Hunter,LuLu Ebeling"
2000521646,Topsy-Turvy,1999-12-17,R,"Biography,Comedy,Drama,History,Musical","When their latest play fails and they threaten to disband, Gilbert and Sullivan are inspired to create their masterpiece, ""The Mikado.""          ",160,The egos. The battles. The words. The music. The women. The scandals.,90.0,31,Universal acclaim,73.0,28.0,Generally favorable,"Goldwyn Films,Newmarket Capital Group,The Greenlight Fund,Thin Man Films,October Films,USA Films,Pathe UK,TOBIS Film,Atalanta Filmes,Norsk Filmdistribusjon,Paradise Group,Pathé,Sandrew Metronome Distribution,Primer Plano Film Group,Argentina Video Home,Argentina Video Home,Europa Filmes,Europa Filmes,NHK-BS2,Yleisradio (YLE),Sandrew Metronome Distribution,Front Row Filmed Entertainment,Umbrella Entertainment,Studio Solutions Group,The Criterion Collection,Alliance Atlantis Communications,G2 Films,FBFX",Mike Leigh,Mike Leigh,"Jim Broadbent,Allan Corduner,Dexter Fletcher,Sukie Smith,Roger Heathcott,Wendy Nottingham,Stefan Bednarczyk,Geoffrey Hutchings,Timothy Spall,Francis Lee,Bill Neenan,Adam Searle,Martin Savage,Lesley Manville,Kate Doherty,Kenneth Hadley,Keeley Gainey,Ron Cook,Eleanor David,Gary Yershon"
2000550681,Samurai Rebellion,1967-12-01,Not Rated,Drama,"The mother of a feudal lord's only heir is kidnapped away from her husband by the lord. The husband and his samurai father must decide whether to accept the unjust decision, or risk death to get her back.",128,,90.0,9,Universal acclaim,81.0,12.0,Universal acclaim,"Mifune Productions Co. Ltd.,Toho,Toho Company,Toho,Toho,Produzioni Atlas Cinematografica (PAC),Artkino Pictures,Dianafilmi,The Criterion Collection,Another World Entertainment,Another World Entertainment,Njutafilms,Firebox,Yleisradio (YLE),Home Vision Cinema",Masaki Kobayashi,"Shinobu Hashimoto,Yasuhiko Takiguchi","Toshirô Mifune,Yôko Tsukasa,Gô Katô,Tatsuyoshi Ehara,Etsuko Ichihara,Isao Yamagata,Tatsuya Nakadai,Shigeru Kôyama,Michiko Ôtsuka,Tatsuo Matsumura,Masao Mishima,Jun Hamamura,Emi Yamada,Takamaru Sasaki,Hideo Fukuhara,Noriko Kawajiri,Tetsuko Kobayashi,Hisano Yamaoka,Tomoko Hito,Yoshirô Aoki"
2000558751,Sugarcane,2024-08-09,R,Documentary,An investigation into abuse and missing children at an Indian residential school ignites a reckoning on the nearby Sugarcane Reserve.,111,,90.0,17,Universal acclaim,63.0,28.0,Generally favorable,"Fit Via Vi Film Productions,Hedgehog Films,Impact Partners,Kassie Films,National Geographic Documentary Films,Dogwoof,Disney+,Disney+,Films We Like,Hulu,Variance Films","Emily Kassie,Julian Brave NoiseCat",,"Chief Willie Sellars,Charlene Belleau,Whitney Spearing,Ed Archie Noisecat,Julian Brave NoiseCat,Kyé7e,Jean William,Rosalin Sam,Rick Gilbert,Anna' Lois Lynn Gilbert,Larry Emile,Martina Pierre,Laird Archie,Justin Trudeau,Pope Francis,Louis Lougen,Wesley Jackson,Cecilia Paul"
2000553123,Small Axe: Mangrove,2020-11-20,TV-MA,"Drama,History","Mangrove tells the story of a restaurant and its owner in London’s Notting Hill; repeated police harassment leads to a protest march where nine arrests are made and result in a show trial at the Old Bailey in 1971, making legal history.",124,,90.0,27,Universal acclaim,80.0,67.0,Generally favorable,"British Broadcasting Corporation (BBC),BBC Film,Turbine Studios,Lammas Park,EMU Films,BBC Studios Distribution,Six Temple Productions,Amazon Prime Video,BBC One,British Broadcasting Corporation (BBC),BBC iPlayer,BBC First,Rádio e Televisão de Portugal (RTP),Stan,Yleisradio (YLE)",Steve McQueen,"Alastair Siddons,Steve McQueen,Rebecca Lenkiewicz","Gary Beadle,Darren Braithwaite,Richie Campbell,Ben Caplan,Thomas Coombes,Richard Cordery,Gershwyn Eustache Jnr,Kane L. Pearson,Llewella Gideon,Michelle Greenidge,Derek Griffiths,Shem Hamilton,James Hillier,Tyrone Huggins,Jumayn Hunter,Doreen Ingleton,Tayo Jarrett,Alex Jennings,Stefan Kalipha,Malachi Kirby"
2000522462,The Incredibles,2004-11-05,TV-PG,"Animation,Action,Adventure,Family","Known to the world as superheroes Mr. Incredible and Elastigirl, Bob Parr and his wife Helen were among the world's greatest crime fighters, saving lives and battling evil on a daily basis. Fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs to live ""normal"" lives with their three kids, Violet, Dash and Jack-Jack. Itching to get back into action, Bob gets his chance when a mysterious communication summons him to a remote island for a top secret assignment. [Disney]",115,Save The Day,90.0,41,Universal acclaim,87.0,1271.0,Universal acclaim,"Walt Disney Pictures,Pixar Animation Studios,Buena Vista Pictures,Buena Vista Pictures Distribution,Buena Vista International Mexico,Buena Vista Pictures Distribution,B&H Film Distribution,Buena Vista International (Australia),Buena Vista International (Norway),Buena Vista International Finland,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Buena Vista International,Cascade Film,Columbia Pictures of Philippines,Falcon,Forum Film Poland,Prooptiki,Sony Pictures Releasing,Ster-Kinekor Pictures,Sunny Films,Slovo Filma,Intercontinental Film Distributors (HK),United International Pictures (UIP),Buena Vista Home Entertainment,Buena Vista Home Entertainment,Buena Vista International,Buena Vista International,Buena Vista International,Gativideo,Gativideo,Tiglon Video,Walt Disney Home Entertainment,Walt Disney Home Entertainment,Walt Disney Home Entertainment,Walt Disney Home Entertainment,Walt Disney Home Entertainment,ABC Family,Disney Channel,Disney Cinemagic,National Broadcasting Company (NBC),Seven Network,Disney Channel,Toon Disney,BBC One,RTL,Disney XD,MTV3,SBS6,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Disney Junior,Freeform,TV3,Walt Disney Studios Home Entertainment,Disney+",Brad Bird,Brad Bird,"Craig T. Nelson,Samuel L. Jackson,Holly Hunter,Jason Lee,Dominique Louis,Teddy Newton,Jean Sincere,Eli Fucile,Maeve Andrews,Wallace Shawn,Spencer Fox,Lou Romano,Wayne Canney,Sarah Vowell,Michael Bird,Elizabeth Peña,Bud Luckey,Brad Bird,Bret 'Brook' Parker,Kimberly Adair Clark"
2000522355,Being John Malkovich,1999-10-29,TV-PG,"Comedy,Drama,Fantasy",An out-of-work puppeteer takes a filing clerk job on the cramped 7 ½ floor of an office building where he discovers a hidden tunnel allowing him to enter the mind and life of actor John Malkovich for 15 mintues before being ejected onto the New Jersey Turnpike.,112,Ever wanted to be someone else? Now you can.,90.0,36,Universal acclaim,83.0,368.0,Universal acclaim,"Astralwerks,Gramercy Pictures (I),Propaganda Films,Single Cell Pictures,USA Films,United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),Universal Pictures,Audio Visual Enterprises,Asmik Ace Entertainment,Edko Films,Norsk Filmdistribusjon,Sandrew Metronome,United International Pictures (UIP),United International Pictures (UIP),United International Pictures,Sandrew Metronome Distribution,Argentina Video Home,CIC Vídeo,Columbia TriStar Home Video,Columbia TriStar Home Video,Universal Pictures Video,Universal Studios,Universal Video,Hollydan Works,Universal Pictures,Universal Pictures,Universal Pictures,Yleisradio (YLE),Argentina Video Home,Universal Pictures,The Criterion Collection,Fabulous Films,Umbrella Entertainment,Alchemy Studios,Optic Nerve Studios,Gray Matter FX,Makeup Effects Laboratories",Spike Jonze,Charlie Kaufman,"John Cusack,Cameron Diaz,Catherine Keener,John Malkovich,Ned Bellamy,Eric Weinstein,Madison Lanc,Octavia Spencer,Mary Kay Place,Orson Bean,K.K. Dodds,Reginald C. Hayes,Byrne Piven,Judith Wetzell,Kevin Carroll,Willie Garson,W. Earl Brown,Charlie Sheen,Gerald Emerick,Bill M. Ryusaki"
2000558181,Green Border,2024-06-21,,Drama,"In the treacherous and swampy forests that make up the so-called “green border” between Belarus and Poland, refugees from the Middle East and Africa are lured by government propaganda promising easy passage to the European Union. Unable to cross into Europe and unable to turn back, they find themselves trapped in a rapidly escalating geopolitical stand-off. An unflinching depiction of the migrant crisis captured in stark black-and-white, this riveting film explores the intractable issue from multiple perspectives: a Syrian family fleeing ISIS caught between cruel border guards in both countries; young guards instructed to brutalize and reject the migrants; and activists who aid the refugees at great personal risk.",147,,90.0,29,Universal acclaim,65.0,20.0,Generally favorable,"Metro Films,Astute Films,Blick Productions,Marlene Film Production,Beluga Tree,Canal+ Polska,dFlights,Mazowiecki i Warszawski Fundusz Filmowy,Czech Television,ZDF/Arte,TRT Sinema,Voo & Be tv,Federation Wallonie-Bruxelles,Sofica La Banque Postale Image 17,Films Boutique,Eurimages,Státní fond kinematografie,Centre national du cinéma et de l'image animée (CNC),Kino Lorber,Kino Swiat,Art Fest,Bíó Paradís,Forthright Media & Entertainment Pvt. Ltd.,Magic Box,Movies Inspired,Moving Turtle,Panda Lichtspiele Filmverleih,VerCine,Vertigo Média Kft.,trigon-film,A2 Filmes,Condor,Danaos,Future Film,Piffl Medien,September Film,September Film,AQS,AQS,Alliance Media & Entertainment,Elokuvapalvelu J. Suomalainen,EuroVideo,Leopardo Filmes,MegaCom Film (MCF),Modern Films,Movies Inspired,Yleisradio (YLE),Benuts",Agnieszka Holland,"Maciej Pisuk,Gabriela Lazarkiewicz,Agnieszka Holland","Jalal Altawil,Maja Ostaszewska,Behi Djanati Atai,Tomasz Wlosok,Muhammad Al Rashi,Dalia Naous,Monika Frajczyk,Jasmina Polak,Maciej Stuhr,Agata Kulesza,Michal Zielinski,Aboubakr Bensaihi,Joely Mbundu,Malwina Buss,Piotr Stramowski,Marta Stalmierska,Sandra Korzeniak,Magdalena Poplawska,Talia Ajjan,Taim Ajjan"
2000519246,A Prophet,2010-02-26,R,"Crime,Drama","Condemned to six years in prison, Malik El Djebena cannot read or write. Arriving at the jail entirely alone, he appears younger and more fragile than the other convicts. He is 19 years old. Cornered by the leader of the Corsican gang who rules the prison, he is given a number of ""missions"" to carry out, toughening him up and gaining the gang leader's confidence in the process. But Malik is brave and a fast learner, daring to secretly develop his own plans. (Sony Pictures Classics)",155,Escaping the prison of life.,90.0,31,Universal acclaim,83.0,175.0,Universal acclaim,"Why Not Productions,Chic Films,Page 114,France 2 Cinéma,Union Générale Cinématographique (UGC),BIM Distribuzione,Celluloid Dreams,France 2 (FR2),Canal+,CinéCinéma,La Région Île-de-France,Conseil Régional de Provence-Alpes Côte d'Azur,Centre national du cinéma et de l'image animée (CNC),Sofica UGC 1,Sofica Soficinéma 4,Soficinéma 5,Neon Productions,Sony Pictures Classics,ABC Distribution,Cinemien,First Distributors,Odeon,Optimum Releasing,Sony Pictures Filmverleih,Sony Pictures Releasing,Sony Pictures Releasing,Sony Pictures Releasing,Sony Pictures Releasing,Spring Has Come,Syrena Films,UGC Distribution,Volga,Walt Disney Productions,Alta Films,Atalanta Filmes,BIM Distribuzione,CatchPlay,Celluloid Dreams,Film1,Homescreen,Homescreen,Kam & Ronson Enterprise Co,Kam & Ronson Enterprise Co,Media International Pictures,Pancinema,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,The Criterion Channel,UGC Video,Duran Duboi,Mac Guff Ligne",Jacques Audiard,"Thomas Bidegain,Jacques Audiard,Abdel Raouf Dafri,Nicolas Peufaillit","Tahar Rahim,Niels Arestrup,Adel Bencherif,Reda Kateb,Hichem Yacoubi,Jean-Philippe Ricci,Gilles Cohen,Pierre Leccia,Antoine Basler,Foued Nassah,Jean-Emmanuel Pagni,Frédéric Graziani,Leïla Bekhti,Rabah Loucif,Slimane Dazi,Serge Onteniente,Hervé Temime,Taha Lemaizi,Mohamed Makhtoumi,Karim Leklou"
2000522218,Almost Famous,2000-09-13,TV-PG,"Adventure,Comedy,Drama,Music","In the 1970's, a high school boy (Fugit) is given an opportunity to follow and write a story about the hot new rock band Stillwater (with lead guitarist  Crudup) as they tour the USA.",122,Experience it. Enjoy it. Just don't fall for it.,90.0,38,Universal acclaim,84.0,298.0,Universal acclaim,"Dreamworks Pictures,Columbia Pictures,Vinyl Films,Sony Pictures Home Entertainment,DreamWorks Distribution,Columbia Pictures Corporation,Columbia TriStar Egmont Film Distributors,Columbia TriStar Film,Columbia TriStar Films AB,Columbia TriStar Films,Columbia TriStar Films de Argentina,Columbia TriStar Nordisk Film Distributors A/S,Sony Pictures Releasing,Columbia TriStar Films,Columbia TriStar Films de España,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Video,DreamWorks Home Entertainment,DreamWorks Home Entertainment,Egmont Entertainment,Egmont Entertainment,LK-TEL,LK-TEL,Nordisk Film,Columbia TriStar Home Entertainment,Columbia TriStar Home Video,Sony Pictures Releasing,Nelonen,Universal Pictures,Universal Studios,Imperial / Cinepix,Nelonen,Sony Pictures Releasing,Sony Pictures Releasing,Paramount Home Entertainment,Paramount Pictures,Culture-Ville,Deltamac Co.,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,SF Studios,SF Studios,SF Studios,SF Studios,Paramount Home Entertainment,Paramount Home Entertainment,DVD Service,Edko Films,Varus Video,Manex Visual Effects (MVFX),Pacific Title Digital",Cameron Crowe,Cameron Crowe,"Billy Crudup,Patrick Fugit,Kate Hudson,Frances McDormand,Jason Lee,Zooey Deschanel,Michael Angarano,Anna Paquin,Fairuza Balk,Noah Taylor,John Fedevich,Mark Kozelek,Philip Seymour Hoffman,Liz Stauber,Jimmy Fallon,Olivia Rosewood,Bijou Phillips,Alice Marie Crowe,J.J. Cohen,Gary Kohn"
2000556165,High and Low,1963-11-26,Not Rated,"Crime,Drama,Mystery,Thriller",An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,143,142 Screenful Minutes of Thrills and Suspense!,90.0,16,Universal acclaim,84.0,27.0,Universal acclaim,"Toho,Kurosawa Production Co.,Toho Company,Continental Distributing,Toho,East West Classics,Gala Film Distributors,Gala Film Distribuzione,Svenska Filminstitutet (SFI),Palace Video,Pacific Arts Video,The Criterion Collection,Cowboy Pictures,Continental Home Vídeo,The Criterion Collection,trigon-film,trigon-film,The Criterion Collection,Madman Entertainment,Madman Entertainment,Sandrews,Carlotta Films,Carlotta Films,Gala International Film,Janus Films,MK2 Films,Walter Reade-Sterling,BFI Video,Connoisseur Video,Filmhouse,HBO Max,Madman Entertainment,Madman Films,Sandrews,The Criterion Channel,The Criterion Collection,The Criterion Collection,Toho,WOWOW",Akira Kurosawa,"Hideo Oguni,Ryûzô Kikushima,Eijirô Hisaita,Akira Kurosawa,Evan Hunter","Toshirô Mifune,Yutaka Sada,Tatsuya Nakadai,Kyôko Kagawa,Tatsuya Mihashi,Isao Kimura,Kenjirô Ishiyama,Takeshi Katô,Takashi Shimura,Jun Tazaki,Nobuo Nakamura,Yûnosuke Itô,Tsutomu Yamazaki,Minoru Chiaki,Eijirô Tôno,Masao Shimizu,Masahiko Shimazu,Toshio Egi,Kôji Mitsui,Kyû Sazanka"
2000556373,Oppenheimer,2023-07-21,R,"Biography,Drama,History",The story of American scientist J. Robert Oppenheimer and his role in the development of the atomic bomb.,180,The World Forever Changes,90.0,69,Universal acclaim,85.0,1933.0,Universal acclaim,"Universal Pictures,Atlas Entertainment,Gadget Films,Syncopy,Universal Pictures,Bitters End,Cinemundo,Finnkino,Tanweer Alliances,United International Pictures (UIP),United International Pictures,Universal Pictures Argentina,Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Universal Pictures International (UPI),Amazon Prime Video,Peacock,SF Film Finland,SF Film Finland,SF Film Finland,Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Sony Pictures Home Entertainment,Universal Sony Pictures Home Entertainment,Universal Sony Pictures Home Entertainment,Double Negative (DNEG)",Christopher Nolan,"Christopher Nolan,Kai Bird,Martin Sherwin","Cillian Murphy,Emily Blunt,Matt Damon,Robert Downey Jr.,Alden Ehrenreich,Scott Grimes,Jason Clarke,Kurt Koehler,Tony Goldwyn,John Gowans,Macon Blair,James D'Arcy,Kenneth Branagh,Harry Groener,Gregory Jbara,Ted King,Tim DeKay,Steven Houska,Tom Conti,David Krumholtz"
2000542636,Paths of Glory,1957-12-25,TV-PG,"Drama,War","When soldiers in World War I refuse to continue with an impossible attack, their superior officers decide to make an example of them.",88,Never has the screen thrust so deeply into the guts of war!,90.0,18,Universal acclaim,84.0,62.0,Universal acclaim,"Bryna Productions,United Artists,20th Century Fox India,Dear Film,Kommunenes Filmcentral (KF),Bison Film,Mainostelevisio (MTV3),American Broadcasting Company (ABC),CBS/Fox,Yleisradio (YLE),TV3,MGM Home Entertainment,The Criterion Collection,Warner Home Vídeo,Chapel Distribution,MGM Home Entertainment,Warner Home Video,MGM Home Entertainment,Cinemagia,MGM Home Entertainment,Park Circus,Twentieth Century Fox Home Entertainment,International DVD Group,The Criterion Collection,The Criterion Collection,Eureka Entertainment,Eureka Entertainment,Filmconfect Home Entertainment,Filmconfect Home Entertainment,The Criterion Channel,Artaire Films,ARTE",Stanley Kubrick,"Stanley Kubrick,Calder Willingham,Jim Thompson,Humphrey Cobb","Kirk Douglas,Ralph Meeker,Adolphe Menjou,George Macready,Wayne Morris,Richard Anderson,Joe Turkel,Christiane Kubrick,Jerry Hausner,Peter Capell,Emile Meyer,Bert Freed,Kem Dibbs,Timothy Carey,Fred Bell,John Stein,Harold Benedict,Leon Briggs,Paul Bös,Herbert Ellis"
2000548692,Cold War,2018-12-21,R,"Drama,Music,Romance","Cold War is a passionate love story between a man and a woman who meet in the ruins of post-war Poland. With vastly different backgrounds and temperaments, they are fatefully mismatched and yet condemned to each other. Set against the background of the Cold War in 1950s Poland, Berlin, Yugoslavia and Paris, it’s the tale of a couple separated by politics, character flaws and unfortunate twists of fate — an impossible love story in impossible times. [Amazon Studios]",89,Love has no borders.,90.0,45,Universal acclaim,80.0,198.0,Generally favorable,"Opus Film,Polski Instytut Sztuki Filmowej,MK2 Films,Film4,BFI Film Fund,Protagonist Pictures,Apocalypso Pictures,MK2 Productions,Eurimages,Arte France Cinéma,Canal+ Polska,Kino Swiat,EC1 Lódz - Miasto Kultury,Maziowiecki Fundusz Filmowy,Slaski Fundusz Filmowy,Podkarpacki Fundusz Filmowy,ARTE,L'Aide aux cinémas du monde,Centre national du cinéma et de l'image animée (CNC),Cinestaan Film Company,City of Lodz,City of Warsaw,MEDIA Programme of the European Union,Mazovia Region,Mazovia Warsaw Film Fund,Silesia Film,CDI Films,Amazon Studios,Kino Swiat,Curzon Film Distributors,Diaphana Distribution,Curzon Film Distributors,Cinéart,Cinéart,Arthouse Traffic,Central Partnership,Filmcoopi,Finnkino,Hakka Distribution,Impuls Pictures,KVIFF Distribution,Lucky Red,Midas Filmes,Neue Visionen Filmverleih,Palace Films,Polyfilm Verleih,Seven Films,StraDa Films - Seven Films,Bir Film,California Filmes,Front Row Filmed Entertainment,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,Global Media Distribution,MK2 Films,Protagonist Pictures,Anticipate Pictures,Cine Canibal,Kino Films,EuroVideo,The Criterion Collection,The Criterion Collection,Universal Sony Pictures Home Entertainment Nordic,good movies!,good movies!,Yleisradio (YLE),Barton Films,DI Factory,Platige Films",Pawel Pawlikowski,"Pawel Pawlikowski,Janusz Glowacki,Piotr Borkowski","Joanna Kulig,Tomasz Kot,Borys Szyc,Agata Kulesza,Cédric Kahn,Jeanne Balibar,Adam Woronowicz,Adam Ferency,Drazen Sivak,Slavko Sobin,Aloïse Sauvage,Adam Szyszkowski,Anna Zagórska,Tomasz Markiewicz,Izabela Andrzejak,Kamila Borowska,Katarzyna Ciemniejewska,Joanna Depczynska,Gracjana Graczyk,Dominika Ladziak"
2000553152,Scarface,1932-04-09,PG,"Action,Crime,Drama,Film-Noir,Thriller","An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.",93,"THE LOVE LIFE...THE BLOOD SECRETS...OF A SWAGGERING BUTCHER OF MEN! (Print ad- Herald Statesman, ((Yonkers, NY)) 26 July 1932)",90.0,12,Universal acclaim,73.0,29.0,Generally favorable,"The Caddo Company,United Artists,United Artists (Australasia),Los Artistas Unidos de América del Sur,Atlantic Pictures Corporation,Ace Films,Astor Pictures Corporation,Wivefilm,Universal Pictures,MCA Home Video,MCA/Universal Home Video,Universal Pictures Home Entertainment (UPHE),Universal Studios Home Video,Universal Pictures Finland,Universal Pictures Home Entertainment,Universal Pictures Video,Universal Pictures,Universal Pictures,Emerald,Emerald,Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Moonriver Entertainment,Netflix,Universal Pictures Home Entertainment,Universal Pictures,The Criterion Channel,Les Artistes Associés S.A.B.,Titanus,Atlantic Film,HTV Elokuvakanava,HTV Viihdekanava,Kutonen,MCA Home Video,MCA Videocassette,Spirit Entertainment,TV5,Universal Television,Yleisradio (YLE)","Howard Hawks,Richard Rosson","Armitage Trail,Ben Hecht,Seton I. Miller,John Lee Mahin,W.R. Burnett,Howard Hawks,Fred Pasley","Paul Muni,Ann Dvorak,Karen Morley,Osgood Perkins,C. Henry Gordon,George Raft,Vince Barnett,Boris Karloff,Purnell Pratt,Tully Marshall,Inez Palange,Edwin Maxwell,Henry Armetta,Gus Arnheim,Eugenie Besserer,Maurice Black,William A. Boardway,William Burress,James Conaty,Gino Corrado"
